sub,congruent,acc,fl_rt,similarity,jitter,cong_effect
280281,1.0,1.0,0.45391359999848646,2.0,0.6675109999996494,0.16667332351025865
280281,1.0,0.0,0.36092399999688496,3.0,0.150411700000177,0.16667332351025865
280281,1.0,1.0,0.3961067999989609,2.0,0.6843822999983331,0.16667332351025865
280281,1.0,1.0,0.4396168999992369,1.0,0.033094700000219746,0.16667332351025865
280281,0.0,0.0,0.4442012999970757,3.0,0.7338984999987588,0.16667332351025865
280281,0.0,0.0,0.4001022999982524,2.0,0.16711389999909443,0.16667332351025865
280281,0.0,1.0,0.5283712999989802,2.0,0.1164731999997457,0.16667332351025865
280281,0.0,1.0,0.4481010999988939,3.0,0.38408519999939017,0.16667332351025865
280281,1.0,1.0,0.4307575999991968,2.0,0.7173064000016893,0.16667332351025865
280281,1.0,1.0,0.3829857000018819,3.0,0.21692669999902137,0.16667332351025865
280281,1.0,1.0,0.4232633999999962,3.0,0.48403610000241315,0.16667332351025865
280281,0.0,1.0,0.5179150999974809,2.0,0.5175799999997253,0.16667332351025865
280281,0.0,1.0,0.5730805999992299,3.0,0.10006280000015977,0.16667332351025865
280281,0.0,0.0,0.39219520000187913,1.0,0.1336527000021306,0.16667332351025865
280281,1.0,1.0,0.4273582999994687,3.0,0.3840712000019266,0.16667332351025865
280281,1.0,1.0,0.44792750000124215,1.0,0.4003694000020914,0.16667332351025865
280281,0.0,1.0,0.5277086999994935,1.0,0.35031370000092465,0.16667332351025865
280281,0.0,0.0,0.4013937000017904,1.0,0.06643980000080774,0.16667332351025865
280281,0.0,1.0,0.4907903000021179,1.0,0.15014760000121896,0.16667332351025865
280281,0.0,1.0,0.5004640000006475,1.0,0.08350770000083685,0.16667332351025865
280281,0.0,1.0,0.6203402999999525,2.0,0.3332295000002432,0.16667332351025865
280281,1.0,1.0,0.4511582000013732,3.0,0.43360500000198954,0.16667332351025865
280281,1.0,1.0,0.45867659999930765,2.0,0.06626899999923808,0.16667332351025865
280281,1.0,1.0,0.44884799999999814,2.0,0.050258300001587486,0.16667332351025865
280281,1.0,1.0,0.505497900001501,1.0,0.2504246999994848,0.16667332351025865
280281,0.0,0.0,0.417392800001835,1.0,0.21677429999908782,0.16667332351025865
280281,0.0,1.0,0.5304109999997308,2.0,0.11715890000027684,0.16667332351025865
280281,0.0,1.0,0.6031151999995927,2.0,0.23368950000076438,0.16667332351025865
280281,0.0,1.0,0.5290334999990591,1.0,0.08377859999745851,0.16667332351025865
280281,0.0,1.0,0.5461521999968681,3.0,0.3003614999979618,0.16667332351025865
280281,1.0,1.0,0.541940799997974,3.0,0.4339929999987362,0.16667332351025865
280281,1.0,1.0,0.3797111000021687,1.0,0.4838982000001124,0.16667332351025865
280281,1.0,1.0,0.4545756999978039,2.0,0.5668963999996777,0.16667332351025865
280281,0.0,1.0,0.5260713999996369,1.0,0.5173691999989387,0.16667332351025865
280281,0.0,1.0,0.5962551000011445,1.0,0.0,0.16667332351025865
280281,0.0,1.0,0.463710700001684,1.0,0.1670464999988326,0.16667332351025865
280281,1.0,1.0,0.4120351000019582,3.0,0.13352790000135428,0.16667332351025865
280281,1.0,1.0,0.46624899999733316,2.0,0.7007347999972353,0.16667332351025865
280281,0.0,1.0,0.5035720999985642,3.0,0.383772100001579,0.16667332351025865
280281,0.0,1.0,0.4787034999972093,2.0,0.23411080000005313,0.16667332351025865
280281,1.0,1.0,0.38404289999743924,3.0,0.3504253000028257,0.16667332351025865
280281,1.0,1.0,0.4521290999982739,2.0,0.38380599999800324,0.16667332351025865
280281,1.0,1.0,0.45154509999701986,2.0,0.10011369999824637,0.16667332351025865
280281,0.0,1.0,0.5878096999986155,1.0,0.30030740000097467,0.16667332351025865
280281,1.0,1.0,0.4580056999984663,2.0,0.01707650000025751,0.16667332351025865
280281,1.0,1.0,0.47260409999944386,1.0,0.5341440000008788,0.16667332351025865
280281,1.0,1.0,0.38232439999774215,1.0,0.46734719999972185,0.16667332351025865
280281,0.0,1.0,0.4196994999983872,2.0,0.25061810000261175,0.16667332351025865
280281,1.0,1.0,0.47580329999982496,2.0,0.0,0.16667332351025865
280281,1.0,1.0,0.4565885999982129,2.0,0.43412069999976666,0.16667332351025865
280281,1.0,1.0,0.5179415000020526,1.0,0.25028470000324887,0.16667332351025865
280281,1.0,1.0,0.4220175999980711,2.0,0.5504685999985668,0.16667332351025865
280281,1.0,1.0,0.44317080000109854,3.0,0.01708839999992051,0.16667332351025865
280281,0.0,0.0,0.37124779999794555,1.0,0.18420100000003004,0.16667332351025865
280281,0.0,1.0,0.6071445000015956,2.0,0.5335784000017156,0.16667332351025865
280281,1.0,1.0,0.45675089999713236,2.0,0.48334239999894635,0.16667332351025865
280281,0.0,1.0,0.5036025000008522,3.0,0.016439600000239807,0.16667332351025865
280281,0.0,1.0,0.5756708000008075,2.0,0.01670069999840962,0.16667332351025865
280281,0.0,1.0,0.5067796999974234,3.0,0.5839051000002655,0.16667332351025865
280281,0.0,1.0,0.49272729999938747,2.0,0.6505394999985583,0.16667332351025865
280281,0.0,1.0,0.5100991999970574,2.0,0.5507163000002038,0.16667332351025865
280281,1.0,1.0,0.4252581000000646,3.0,0.4503809999987425,0.16667332351025865
280281,0.0,1.0,0.5172277999990911,3.0,0.3166687000011734,0.16667332351025865
280281,1.0,1.0,0.4505661999974109,3.0,0.16672019999896293,0.16667332351025865
280281,1.0,1.0,0.4346049999985553,3.0,0.15018359999885433,0.16667332351025865
280281,0.0,0.0,0.41294289999859757,1.0,0.6506209999970451,0.16667332351025865
